"id"|"name"|"continent"|"flag_url"|"gold_medals"|"silver_medals"|"bronze_medals"|"total_medals"|"rank"|"rank_total_medals"|"DataCollectionDate"
"ZIM"|"Zimbábue"|"AFR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/ZIM.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-06T22:19:40.1933111Z"
"EOR"|"EOR"|""|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/EOR.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-06T22:19:40.1933111Z"
"AIN"|"AIN"|""|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/AIN.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-06T22:19:40.1933111Z"
"SAM"|"Samoa"|"-"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/SAM.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-06T22:19:40.1933111Z"
"USA"|"EUA"|"AME"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/USA.png"|"27"|"35"|"32"|"94"|"1"|"1"|"2024-08-07T22:32:47.6895082Z"
"CHN"|"China"|"ASI"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/CHN.png"|"25"|"23"|"17"|"65"|"2"|"2"|"2024-08-07T22:32:47.6895082Z"
"AUS"|"Austrália"|"OCE"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/AUS.png"|"18"|"12"|"11"|"41"|"3"|"5"|"2024-08-07T22:32:47.6895082Z"
"FRA"|"França"|"EUR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/FRA.png"|"13"|"17"|"21"|"51"|"4"|"3"|"2024-08-07T22:32:47.6895082Z"
"GBR"|"Grã-Bretanha"|"EUR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/GBR.png"|"12"|"17"|"20"|"49"|"5"|"4"|"2024-08-07T22:32:47.6895082Z"
"KOR"|"República da Coréia"|"ASI"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/KOR.png"|"12"|"8"|"7"|"27"|"6"|"7"|"2024-08-07T22:32:47.6895082Z"
"JPN"|"Japão"|"ASI"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/JPN.png"|"12"|"6"|"13"|"31"|"7"|"6"|"2024-08-07T22:32:47.6895082Z"
"ITA"|"Itália"|"EUR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/ITA.png"|"9"|"10"|"8"|"27"|"8"|"7"|"2024-08-07T22:32:47.6895082Z"
"NED"|"Países Baixos"|"EUR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/NED.png"|"9"|"5"|"6"|"20"|"9"|"9"|"2024-08-07T22:32:47.6895082Z"
"GER"|"Alemanha"|"EUR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/GER.png"|"8"|"5"|"5"|"18"|"10"|"11"|"2024-08-07T22:32:47.6895082Z"
"CAN"|"Canadá"|"AME"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/CAN.png"|"6"|"4"|"9"|"19"|"11"|"10"|"2024-08-07T22:32:47.6895082Z"
"IRL"|"Irlanda"|"EUR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/IRL.png"|"4"|"0"|"3"|"7"|"12"|"19"|"2024-08-07T22:32:47.6895082Z"
"NZL"|"Nova Zelândia"|"OCE"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/NZL.png"|"3"|"6"|"1"|"10"|"13"|"14"|"2024-08-07T22:32:47.6895082Z"
"ROU"|"Romênia"|"EUR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/ROU.png"|"3"|"4"|"1"|"8"|"14"|"15"|"2024-08-07T22:32:47.6895082Z"
"HUN"|"Hungria"|"EUR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/HUN.png"|"3"|"3"|"2"|"8"|"15"|"15"|"2024-08-07T22:32:47.6895082Z"
"SWE"|"Suécia"|"EUR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/SWE.png"|"3"|"3"|"2"|"8"|"15"|"15"|"2024-08-07T22:32:47.6895082Z"
"UKR"|"Ucrânia"|"EUR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/UKR.png"|"3"|"2"|"3"|"8"|"17"|"15"|"2024-08-07T22:32:47.6895082Z"
"BRA"|"Brasil"|"AME"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/BRA.png"|"2"|"5"|"7"|"14"|"18"|"12"|"2024-08-07T22:32:47.6895082Z"
"ESP"|"Espanha"|"EUR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/ESP.png"|"2"|"3"|"6"|"11"|"19"|"13"|"2024-08-07T22:32:47.6895082Z"
"CRO"|"Croácia"|"EUR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/CRO.png"|"2"|"1"|"3"|"6"|"20"|"23"|"2024-08-07T22:32:47.6895082Z"
"CUB"|"Cuba"|"AME"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/CUB.png"|"2"|"1"|"2"|"5"|"21"|"26"|"2024-08-07T22:32:47.6895082Z"
"AZE"|"Azerbaijão"|"EUR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/AZE.png"|"2"|"1"|"0"|"3"|"22"|"39"|"2024-08-07T22:32:47.6895082Z"
"BEL"|"Bélgica"|"EUR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/BEL.png"|"2"|"0"|"3"|"5"|"23"|"26"|"2024-08-07T22:32:47.6895082Z"
"PHI"|"Filipinas"|"ASI"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/PHI.png"|"2"|"0"|"2"|"4"|"24"|"33"|"2024-08-07T22:32:47.6895082Z"
"HKG"|"Hong Kong, China"|"ASI"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/HKG.png"|"2"|"0"|"2"|"4"|"24"|"33"|"2024-08-07T22:32:47.6895082Z"
"SRB"|"Sérvia"|"EUR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/SRB.png"|"2"|"0"|"0"|"2"|"26"|"48"|"2024-08-07T22:32:47.6895082Z"
"ISR"|"Israel"|"EUR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/ISR.png"|"1"|"4"|"1"|"6"|"27"|"23"|"2024-08-07T22:32:47.6895082Z"
"KAZ"|"Cazaquistão"|"ASI"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/KAZ.png"|"1"|"3"|"3"|"7"|"28"|"19"|"2024-08-07T22:32:47.6895082Z"
"JAM"|"Jamaica"|"AME"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/JAM.png"|"1"|"3"|"1"|"5"|"29"|"26"|"2024-08-07T22:32:47.6895082Z"
"SUI"|"Suíça"|"EUR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/SUI.png"|"1"|"2"|"4"|"7"|"30"|"19"|"2024-08-07T22:32:47.6895082Z"
"THA"|"Tailândia"|"ASI"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/THA.png"|"1"|"2"|"2"|"5"|"31"|"26"|"2024-08-07T22:32:47.6895082Z"
"GEO"|"Geórgia"|"EUR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/GEO.png"|"1"|"2"|"1"|"4"|"32"|"33"|"2024-08-07T22:32:47.6895082Z"
"DEN"|"Dinamarca"|"EUR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/DEN.png"|"1"|"2"|"0"|"3"|"33"|"39"|"2024-08-07T22:32:47.6895082Z"
"GRE"|"Grécia"|"EUR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/GRE.png"|"1"|"1"|"5"|"7"|"34"|"19"|"2024-08-07T22:32:47.6895082Z"
"POL"|"Polônia"|"EUR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/POL.png"|"1"|"1"|"4"|"6"|"35"|"23"|"2024-08-07T22:32:47.6895082Z"
"KEN"|"Quênia"|"AFR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/KEN.png"|"1"|"1"|"3"|"5"|"36"|"26"|"2024-08-07T22:32:47.6895082Z"
"RSA"|"África do Sul"|"AFR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/RSA.png"|"1"|"1"|"2"|"4"|"37"|"33"|"2024-08-07T22:32:47.6895082Z"
"CHI"|"Chile"|"AME"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/CHI.png"|"1"|"1"|"0"|"2"|"38"|"48"|"2024-08-07T22:32:47.6895082Z"
"ECU"|"Equador"|"AME"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/ECU.png"|"1"|"1"|"0"|"2"|"38"|"48"|"2024-08-07T22:32:47.6895082Z"
"LCA"|"Santa Lúcia"|"AME"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/LCA.png"|"1"|"1"|"0"|"2"|"38"|"48"|"2024-08-07T22:32:47.6895082Z"
"UGA"|"Uganda"|"AFR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/UGA.png"|"1"|"1"|"0"|"2"|"38"|"48"|"2024-08-07T22:32:47.6895082Z"
"TPE"|"Chinese Taipei"|"ASI"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/TPE.png"|"1"|"0"|"4"|"5"|"42"|"26"|"2024-08-07T22:32:47.6895082Z"
"IRI"|"Repúb. Islâmica Irã"|"ASI"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/IRI.png"|"1"|"0"|"2"|"3"|"43"|"39"|"2024-08-07T22:32:47.6895082Z"
"UZB"|"Uzbequistão"|"ASI"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/UZB.png"|"1"|"0"|"2"|"3"|"43"|"39"|"2024-08-07T22:32:47.6895082Z"
"GUA"|"Guatemala"|"AME"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/GUA.png"|"1"|"0"|"1"|"2"|"45"|"48"|"2024-08-07T22:32:47.6895082Z"
"NOR"|"Noruega"|"EUR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/NOR.png"|"1"|"0"|"1"|"2"|"45"|"48"|"2024-08-07T22:32:47.6895082Z"
"CZE"|"Tchéquia"|"EUR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/CZE.png"|"1"|"0"|"1"|"2"|"45"|"48"|"2024-08-07T22:32:47.6895082Z"
"ALG"|"Argélia"|"AFR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/ALG.png"|"1"|"0"|"0"|"1"|"48"|"62"|"2024-08-07T22:32:47.6895082Z"
"ARG"|"Argentina"|"AME"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/ARG.png"|"1"|"0"|"0"|"1"|"48"|"62"|"2024-08-07T22:32:47.6895082Z"
"BRN"|"Bahrein"|"ASI"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/BRN.png"|"1"|"0"|"0"|"1"|"48"|"62"|"2024-08-07T22:32:47.6895082Z"
"DMA"|"Dominica"|"AME"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/DMA.png"|"1"|"0"|"0"|"1"|"48"|"62"|"2024-08-07T22:32:47.6895082Z"
"SLO"|"Eslovênia"|"EUR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/SLO.png"|"1"|"0"|"0"|"1"|"48"|"62"|"2024-08-07T22:32:47.6895082Z"
"MAR"|"Marrocos"|"AFR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/MAR.png"|"1"|"0"|"0"|"1"|"48"|"62"|"2024-08-07T22:32:47.6895082Z"
"PRK"|"RPD da Coréia"|"ASI"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/PRK.png"|"0"|"2"|"3"|"5"|"54"|"26"|"2024-08-07T22:32:47.6895082Z"
"ARM"|"Armênia"|"EUR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/ARM.png"|"0"|"2"|"1"|"3"|"55"|"39"|"2024-08-07T22:32:47.6895082Z"
"MEX"|"México"|"AME"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/MEX.png"|"0"|"2"|"1"|"3"|"55"|"39"|"2024-08-07T22:32:47.6895082Z"
"ETH"|"Etiópia"|"AFR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/ETH.png"|"0"|"2"|"0"|"2"|"57"|"48"|"2024-08-07T22:32:47.6895082Z"
"KGZ"|"Quirguistão"|"ASI"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/KGZ.png"|"0"|"1"|"3"|"4"|"58"|"33"|"2024-08-07T22:32:47.6895082Z"
"TUR"|"Türkiye"|"EUR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/TUR.png"|"0"|"1"|"3"|"4"|"58"|"33"|"2024-08-07T22:32:47.6895082Z"
"LTU"|"Lituânia"|"EUR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/LTU.png"|"0"|"1"|"2"|"3"|"60"|"39"|"2024-08-07T22:32:47.6895082Z"
"KOS"|"Kosovo"|"EUR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/KOS.png"|"0"|"1"|"1"|"2"|"61"|"48"|"2024-08-07T22:32:47.6895082Z"
"TUN"|"Tunísia"|"AFR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/TUN.png"|"0"|"1"|"1"|"2"|"61"|"48"|"2024-08-07T22:32:47.6895082Z"
"CYP"|"Chipre"|"EUR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/CYP.png"|"0"|"1"|"0"|"1"|"63"|"62"|"2024-08-07T22:32:47.6895082Z"
"COL"|"Colômbia"|"AME"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/COL.png"|"0"|"1"|"0"|"1"|"63"|"62"|"2024-08-07T22:32:47.6895082Z"
"FIJ"|"Fiji"|"OCE"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/FIJ.png"|"0"|"1"|"0"|"1"|"63"|"62"|"2024-08-07T22:32:47.6895082Z"
"MGL"|"Mongólia"|"ASI"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/MGL.png"|"0"|"1"|"0"|"1"|"63"|"62"|"2024-08-07T22:32:47.6895082Z"
"IND"|"Índia"|"ASI"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/IND.png"|"0"|"0"|"3"|"3"|"67"|"39"|"2024-08-07T22:32:47.6895082Z"
"TJK"|"Tajiquistão"|"ASI"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/TJK.png"|"0"|"0"|"3"|"3"|"67"|"39"|"2024-08-07T22:32:47.6895082Z"
"DOM"|"República Dominicana"|"AME"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/DOM.png"|"0"|"0"|"2"|"2"|"69"|"48"|"2024-08-07T22:32:47.6895082Z"
"MAS"|"Malásia"|"ASI"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/MAS.png"|"0"|"0"|"2"|"2"|"69"|"48"|"2024-08-07T22:32:47.6895082Z"
"MDA"|"Moldova"|"EUR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/MDA.png"|"0"|"0"|"2"|"2"|"69"|"48"|"2024-08-07T22:32:47.6895082Z"
"AUT"|"Áustria"|"EUR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/AUT.png"|"0"|"0"|"1"|"1"|"72"|"62"|"2024-08-07T22:32:47.6895082Z"
"CPV"|"Cabo Verde"|"AFR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/CPV.png"|"0"|"0"|"1"|"1"|"72"|"62"|"2024-08-07T22:32:47.6895082Z"
"EGY"|"Egito"|"AFR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/EGY.png"|"0"|"0"|"1"|"1"|"72"|"62"|"2024-08-07T22:32:47.6895082Z"
"SVK"|"Eslováquia"|"EUR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/SVK.png"|"0"|"0"|"1"|"1"|"72"|"62"|"2024-08-07T22:32:47.6895082Z"
"GRN"|"Granada"|"AME"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/GRN.png"|"0"|"0"|"1"|"1"|"72"|"62"|"2024-08-07T22:32:47.6895082Z"
"INA"|"Indonésia"|"ASI"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/INA.png"|"0"|"0"|"1"|"1"|"72"|"62"|"2024-08-07T22:32:47.6895082Z"
"PER"|"Peru"|"AME"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/PER.png"|"0"|"0"|"1"|"1"|"72"|"62"|"2024-08-07T22:32:47.6895082Z"
"POR"|"Portugal"|"EUR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/POR.png"|"0"|"0"|"1"|"1"|"72"|"62"|"2024-08-07T22:32:47.6895082Z"
"ZAM"|"Zâmbia"|"AFR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/ZAM.png"|"0"|"0"|"1"|"1"|"72"|"62"|"2024-08-07T22:32:47.6895082Z"
"AFG"|"Afeganistão"|"ASI"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/AFG.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-07T22:32:47.6895082Z"
"ALB"|"Albânia"|"EUR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/ALB.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-07T22:32:47.6895082Z"
"AND"|"Andorra"|"EUR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/AND.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-07T22:32:47.6895082Z"
"ANG"|"Angola"|"AFR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/ANG.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-07T22:32:47.6895082Z"
"ANT"|"Antígua e Barbuda"|"AME"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/ANT.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-07T22:32:47.6895082Z"
"KSA"|"Arábia Saudita"|"ASI"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/KSA.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-07T22:32:47.6895082Z"
"ARU"|"Aruba"|"AME"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/ARU.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-07T22:32:47.6895082Z"
"BAH"|"Bahamas"|"AME"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/BAH.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-07T22:32:47.6895082Z"
"BAN"|"Bangladesh"|"ASI"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/BAN.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-07T22:32:47.6895082Z"
"BAR"|"Barbados"|"AME"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/BAR.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-07T22:32:47.6895082Z"
"BIZ"|"Belize"|"AME"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/BIZ.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-07T22:32:47.6895082Z"
"BEN"|"Benim"|"AFR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/BEN.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-07T22:32:47.6895082Z"
"BER"|"Bermudas"|"AME"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/BER.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-07T22:32:47.6895082Z"
"BOL"|"Bolívia"|"AME"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/BOL.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-07T22:32:47.6895082Z"
"BIH"|"Bósnia e Herzegovina"|"EUR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/BIH.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-07T22:32:47.6895082Z"
"BOT"|"Botswana"|"AFR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/BOT.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-07T22:32:47.6895082Z"
"BRU"|"Brunei Darussalam"|"ASI"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/BRU.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-07T22:32:47.6895082Z"
"BUL"|"Bulgária"|"EUR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/BUL.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-07T22:32:47.6895082Z"
"BUR"|"Burkina Faso"|"AFR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/BUR.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-07T22:32:47.6895082Z"
"BDI"|"Burundi"|"AFR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/BDI.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-07T22:32:47.6895082Z"
"BHU"|"Butão"|"ASI"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/BHU.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-07T22:32:47.6895082Z"
"CMR"|"Camarões"|"AFR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/CMR.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-07T22:32:47.6895082Z"
"CAM"|"Camboja"|"ASI"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/CAM.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-07T22:32:47.6895082Z"
"QAT"|"Catar"|"ASI"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/QAT.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-07T22:32:47.6895082Z"
"CHA"|"Chade"|"AFR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/CHA.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-07T22:32:47.6895082Z"
"COM"|"Comores"|"AFR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/COM.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-07T22:32:47.6895082Z"
"CGO"|"Congo"|"AFR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/CGO.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-07T22:32:47.6895082Z"
"COK"|"Ilhas Cook"|"OCE"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/COK.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-07T22:32:47.6895082Z"
"CRC"|"Costa Rica"|"AME"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/CRC.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-07T22:32:47.6895082Z"
"CIV"|"Côte d'Ivoire"|"AFR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/CIV.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-07T22:32:47.6895082Z"
"DJI"|"Djibuti"|"AFR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/DJI.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-07T22:32:47.6895082Z"
"ESA"|"El Salvador"|"AME"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/ESA.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-07T22:32:47.6895082Z"
"UAE"|"Emir. Árabes Unidos"|"ASI"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/UAE.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-07T22:32:47.6895082Z"
"ERI"|"Eritreia"|"AFR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/ERI.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-07T22:32:47.6895082Z"
"EST"|"Estônia"|"EUR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/EST.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-07T22:32:47.6895082Z"
"FIN"|"Finlândia"|"EUR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/FIN.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-07T22:32:47.6895082Z"
"GAB"|"Gabão"|"AFR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/GAB.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-07T22:32:47.6895082Z"
"GAM"|"Gâmbia"|"AFR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/GAM.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-07T22:32:47.6895082Z"
"GHA"|"Gana"|"AFR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/GHA.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-07T22:32:47.6895082Z"
"GUM"|"Guam"|"OCE"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/GUM.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-07T22:32:47.6895082Z"
"GUY"|"Guiana"|"AME"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/GUY.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-07T22:32:47.6895082Z"
"GUI"|"Guiné"|"AFR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/GUI.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-07T22:32:47.6895082Z"
"GEQ"|"Guiné Equatorial"|"AFR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/GEQ.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-07T22:32:47.6895082Z"
"GBS"|"Guiné-Bissau"|"AFR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/GBS.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-07T22:32:47.6895082Z"
"HAI"|"Haiti"|"AME"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/HAI.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-07T22:32:47.6895082Z"
"HON"|"Honduras"|"AME"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/HON.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-07T22:32:47.6895082Z"
"YEM"|"Iêmen"|"ASI"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/YEM.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-07T22:32:47.6895082Z"
"CAY"|"Ilhas Cayman"|"AME"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/CAY.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-07T22:32:47.6895082Z"
"MHL"|"Ilhas Marshall"|"OCE"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/MHL.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-07T22:32:47.6895082Z"
"MRI"|"Ilhas Maurício"|"AFR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/MRI.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-07T22:32:47.6895082Z"
